Pos,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Round
WR,70,188,4.58,31.0,16,115.0,6.74,3.94,8
WR,74,224,4.62,30.0,19,112.0,7.14,4.32,8
WR,69,192,4.46,39.0,20,122.0,6.77,4.01,7
RB,69,207,4.69,32.5,19,115.0,7.08,4.38,4
QB,74,214,4.69,34.5,18,110.0,7.02,4.2,2
DT,73,337,5.47,26.0,32,88.0,7.89,4.6,5
DE,78,271,4.77,32.0,22,112.0,7.26,4.57,3
S,73,208,4.58,33.0,11,119.0,7.16,4.16,1
DE,77,266,4.53,37.5,21,124.0,7.27,4.43,1
CB,72,191,4.56,36.5,10,122.0,7.28,4.32,4
WR,78,225,4.56,32.5,21,120.9,7.33,4.51,8
WR,70,189,4.33,36.0,16,120.0,6.76,3.81,1
WR,71,184,4.5,40.0,12,120.0,6.53,3.9,8
FB,71,271,4.95,28.5,23,111.0,7.68,4.58,8
RB,72,209,4.48,34.5,17,125.0,7.01,4.26,8
DE,75,273,4.84,31.5,24,108.0,7.19,4.29,3
RB,71,224,4.57,38.0,23,117.0,7.17,4.32,8
CB,73,198,4.59,35.0,11,133.0,6.86,4.3,4
S,72,212,4.64,32.0,14,111.0,7.55,4.5,7
CB,71,203,4.41,32.5,17,117.0,7.15,4.27,6
DT,73,285,4.68,32.0,35,116.0,7.11,4.39,1
S,75,190,4.52,33.5,8,118.0,7.04,4.24,7
OG,76,313,5.42,24.0,23,101.0,8.14,4.89,4
DE,76,273,4.92,31.0,22,114.0,6.83,4.45,2
TE,76,250,4.6,32.0,24,120.0,7.26,4.4,1
OLB,74,253,4.79,34.5,19,115.0,7.2,4.35,8
OG,76,313,5.25,27.0,26,99.0,7.95,4.82,5
WR,69,197,4.45,39.5,15,120.0,6.69,3.95,4
DT,73,334,5.27,28.0,25,92.0,7.81,4.75,4
DE,73,261,4.86,34.0,28,112.0,7.67,4.65,6
WR,77,231,4.53,37.0,12,119.14,7.08,4.26,1
WR,73,213,4.51,34.5,13,122.0,7.07,4.21,4
CB,72,213,4.59,35.0,17,117.0,7.05,4.13,6
QB,74,212,4.99,28.0,17,103.0,7.55,4.5,6
OT,78,330,5.37,26.5,36,103.0,8.13,4.86,8
TE,77,265,4.76,31.5,25,116.0,7.1,4.26,3
RB,69,207,4.75,32.0,20,113.0,7.07,4.25,8
OT,77,323,5.28,23.5,26,97.0,8.24,5.0,4
RB,71,224,4.72,36.5,19,120.0,6.9,4.32,8
OLB,74,248,4.7,36.0,30,120.0,7.3,4.41,4
WR,73,217,4.52,36.0,18,126.0,7.06,4.18,8
WR,71,189,4.56,36.0,7,124.0,7.07,4.33,8
RB,68,206,4.58,31.5,17,118.0,7.11,4.26,4
CB,72,190,4.49,38.5,12,128.0,6.9,4.19,1
OG,77,316,5.16,24.5,25,98.0,7.87,5.16,6
RB,71,220,4.49,36.5,18,116.0,6.78,4.18,6
CB,72,193,4.38,36.5,11,122.0,6.62,4.04,3
QB,74,226,4.97,30.5,19,110.0,7.04,4.26,2
DE,76,259,4.7,37.0,26,122.0,7.19,4.27,8
ILB,71,234,4.91,33.0,28,116.0,7.25,4.37,5
CB,72,202,4.37,35.5,20,126.0,6.92,4.21,1
TE,78,260,4.89,33.5,22,120.0,7.42,4.44,3
CB,71,194,4.52,37.0,11,123.0,6.8,4.34,6
WR,72,199,4.64,35.5,8,119.0,6.68,4.11,5
OG,77,316,5.19,26.5,26,108.0,7.49,4.47,8
DT,78,310,4.92,35.5,32,114.0,7.87,4.5,2
CB,70,188,4.5,35.5,15,119.0,7.14,4.27,7
OG,75,323,5.34,21.5,28,100.0,8.26,4.83,6
CB,69,197,4.69,33.5,20,118.0,7.01,4.2,8
C,75,304,5.15,27.0,27,113.0,7.97,4.86,8
WR,73,198,4.5,36.5,15,118.0,7.08,4.2,6
OT,79,331,5.04,24.0,28,95.0,8.15,4.77,7
WR,69,193,4.48,35.5,18,125.0,6.84,4.27,6
FB,76,246,4.87,33.0,21,109.0,7.04,4.35,8
RB,73,233,4.56,29.0,20,113.0,7.2,4.35,2
OLB,72,240,4.74,31.5,23,116.0,7.15,4.45,4
WR,76,223,4.65,27.5,13,108.0,6.89,4.2,8
WR,71,206,4.51,35.5,14,116.0,7.03,4.23,3
S,71,196,4.49,35.5,15,118.0,7.26,4.19,4
WR,73,198,4.55,31.0,14,120.0,7.23,4.5,8
RB,72,230,4.62,34.5,19,114.0,7.2,4.34,2
DT,74,290,5.1,29.5,20,108.0,7.23,4.33,8
DT,74,331,5.32,25.5,28,97.0,8.29,4.94,3
C,76,304,5.13,26.0,22,103.0,7.3,4.37,8
CB,72,195,4.51,38.0,13,128.0,6.75,4.0,6
OG,75,336,5.34,29.0,30,108.0,8.25,4.78,3
OT,78,311,5.26,29.0,22,103.0,7.42,4.56,1
CB,70,180,4.44,39.0,9,123.18,6.81,4.19,6
WR,75,219,4.42,37.5,20,123.0,6.64,3.98,7
CB,75,218,4.61,41.5,13,128.0,7.03,4.33,2
DE,75,247,4.63,36.0,18,123.0,6.97,4.18,8
TE,78,259,4.85,35.0,24,115.0,7.38,4.6,8
DT,74,299,5.06,29.5,27,102.0,7.71,4.83,2
DT,74,308,5.24,24.5,20,102.0,7.93,4.83,8
CB,74,200,4.41,38.5,12,124.0,6.82,4.24,4
RB,72,209,4.6,35.5,16,118.0,7.03,4.24,7
C,77,297,5.11,29.0,26,111.0,7.4,4.64,5
DT,76,322,5.35,27.5,25,101.0,7.73,4.78,4
OLB,74,235,4.6,40.5,21,124.0,7.16,4.41,8
WR,72,188,4.46,33.0,15,119.0,6.82,4.27,6
FB,75,240,4.77,30.0,24,116.0,7.22,4.3,8
RB,68,194,4.43,34.5,20,118.0,7.07,4.13,8
CB,68,184,4.55,37.5,14,124.0,7.26,4.4,2
WR,71,198,4.38,38.5,7,122.0,6.69,3.94,1
RB,75,232,4.65,35.0,18,121.0,6.92,4.24,8
OLB,75,249,4.7,30.0,23,113.0,7.25,4.32,5
DT,73,326,5.06,28.5,28,99.0,7.93,4.71,8
OLB,74,233,4.72,32.0,16,122.0,7.17,4.34,3
OT,79,322,5.59,27.5,21,96.0,7.71,4.84,2
S,72,207,4.7,36.5,24,127.0,7.01,4.23,8
WR,71,205,4.65,28.5,12,110.0,7.02,4.23,2
C,76,313,5.17,23.5,36,102.0,8.22,4.7,8
DE,75,251,4.8,34.5,20,113.0,7.46,4.31,2
CB,69,190,4.48,33.0,16,120.0,7.12,4.4,4
WR,72,192,4.52,38.0,16,127.0,6.89,4.01,2
OG,76,303,5.25,29.0,21,108.0,7.57,4.4,7
TE,74,252,4.5,34.0,20,128.0,7.33,4.43,8
OT,79,309,4.87,30.5,29,117.0,7.39,4.49,1
S,70,211,4.6,36.5,15,122.0,7.05,4.47,8
OG,78,311,5.35,26.5,30,100.0,7.71,4.68,3
OLB,74,225,4.66,34.2,19,122.0,7.15,4.3,8
S,73,217,4.65,32.5,12,119.0,7.15,4.35,8
WR,76,218,4.6,36.0,20,124.0,7.07,4.25,8
TE,76,242,4.61,39.0,15,128.0,7.2,4.37,8
TE,77,258,4.82,29.5,28,116.0,7.38,4.35,5
QB,72,217,4.76,29.5,18,109.0,6.55,4.2,8
OLB,75,251,4.65,40.0,23,128.0,7.08,4.18,1
DT,74,296,5.16,28.0,29,101.0,7.78,4.61,8
QB,72,207,4.68,31.5,17,113.0,6.75,4.03,1
DE,76,252,4.89,32.0,14,108.0,7.08,4.25,4
DE,78,272,4.72,35.5,22,129.0,7.2,4.33,3
OG,76,308,5.22,28.0,29,106.0,7.65,4.59,1
RB,68,207,4.5,38.5,17,126.0,7.11,4.15,3
QB,76,223,5.26,25.5,18,105.0,7.14,4.36,8
OT,77,308,5.07,30.5,24,105.0,7.34,4.47,1
WR,75,212,4.46,35.5,21,120.0,6.95,4.18,2
DE,78,271,5.21,32.0,21,116.0,7.43,4.51,8
QB,75,220,4.94,28.0,18,99.0,7.18,4.34,5
DT,79,352,5.18,20.5,27,97.0,8.02,4.86,6
CB,75,211,4.51,39.0,17,129.0,7.29,4.18,4
RB,69,209,4.41,40.5,32,132.0,6.83,4.12,3
OT,78,309,5.37,26.0,28,101.0,7.79,4.64,2
DE,76,260,4.95,27.5,17,109.0,7.35,4.45,8
CB,71,192,4.63,34.0,16,117.0,6.57,4.0,7
WR,74,221,4.4,39.5,13,132.0,7.02,4.3,3
DE,77,269,4.84,33.5,23,123.0,7.41,4.46,6
ILB,73,241,4.8,34.5,18,117.0,6.94,4.36,8
QB,74,213,4.63,30.0,17,111.0,7.36,4.49,8
OT,78,314,5.35,21.5,27,106.0,7.93,4.95,3
ILB,74,234,4.65,35.0,19,118.0,7.3,4.4,1
TE,76,249,4.79,33.0,24,114.0,7.18,4.27,8
DE,77,250,4.86,35.5,19,118.0,6.78,4.2,2
TE,78,256,4.93,32.5,18,112.0,7.14,4.47,8
OLB,75,247,4.73,34.0,21,117.0,7.31,4.63,5
TE,78,270,4.84,32.0,27,114.0,7.57,4.55,2
WR,74,198,4.48,33.0,8,121.0,6.68,4.32,4
OLB,75,243,4.71,32.5,21,112.0,7.22,4.2,2
DT,73,298,5.1,30.5,31,111.0,7.67,4.53,8
C,75,306,5.34,26.0,23,103.0,7.6,4.46,6
TE,75,238,4.82,28.5,20,111.0,7.55,4.4,8
RB,67,195,4.46,35.5,23,124.0,7.08,4.3,8
OLB,72,232,4.51,39.0,28,128.0,6.92,4.02,4
OLB,75,237,4.65,35.5,21,114.0,7.18,4.35,5
CB,71,200,4.45,35.4,16,120.36,7.04,4.3,7
S,71,207,4.58,34.5,18,116.0,7.03,4.24,1
CB,71,190,4.61,35.5,6,120.0,6.9,4.16,8
DT,76,297,5.03,23.5,27,102.0,7.65,4.63,8
RB,70,212,4.7,37.0,18,122.0,7.1,4.27,8
WR,70,163,4.46,41.0,13,132.0,6.63,4.18,7
DT,74,302,4.91,26.5,20,106.0,7.59,4.58,5
QB,75,228,4.87,25.5,19,108.0,7.22,4.3,8
S,73,207,4.57,32.5,15,117.0,6.99,4.22,5
CB,70,189,4.51,37.5,20,123.0,6.72,4.0,8
OG,77,329,5.36,25.5,25,91.0,7.7,4.83,5
WR,72,175,4.4,38.0,14,124.0,7.09,4.08,2
C,75,298,5.1,25.5,25,106.0,7.93,4.63,2
CB,72,191,4.61,37.5,8,120.0,6.84,4.08,8
WR,75,220,4.6,39.0,18,127.0,7.0,4.0,2
OT,77,332,4.92,28.5,32,113.0,7.8,4.86,1
CB,71,194,4.39,38.5,17,124.0,6.93,4.04,1
TE,76,257,4.87,31.5,16,116.0,7.23,4.47,3
DE,74,261,4.91,25.5,17,114.0,7.8,4.7,7
RB,69,209,4.49,35.5,26,126.0,6.75,4.0,2
QB,76,228,4.97,27.0,19,105.0,7.33,4.36,4
OT,78,301,5.01,24.0,26,93.0,7.62,4.57,3
RB,69,201,4.51,41.5,15,134.0,7.03,4.22,6
QB,72,206,4.66,34.0,17,116.0,7.07,4.33,8
OLB,73,237,4.58,42.0,25,130.0,6.91,4.21,1
OLB,73,253,4.71,38.5,26,122.0,7.29,4.31,4
RB,72,214,4.48,37.5,17,126.0,7.16,4.3,3
OLB,73,266,4.66,37.0,28,121.0,7.55,4.46,5
RB,71,220,4.84,36.0,14,118.0,7.53,4.6,8
DE,75,251,4.66,35.0,23,121.0,7.48,4.47,1
WR,71,195,4.62,33.5,11,113.0,7.19,4.39,8
S,73,205,4.67,32.0,13,114.0,6.47,3.95,8
OLB,76,250,4.95,32.0,24,116.0,6.64,4.15,7
DT,77,309,5.25,30.5,25,103.0,7.72,4.68,7
WR,70,178,4.69,35.0,11,117.0,7.1,4.33,8
C,76,306,5.17,27.5,22,105.0,8.16,4.63,8
WR,75,198,4.55,37.0,16,124.0,6.89,4.01,5
OG,76,307,5.04,25.0,25,102.0,7.6,4.44,2
DT,72,303,5.36,28.5,24,99.0,7.93,4.82,3
C,77,312,5.28,26.0,20,95.0,7.73,4.65,3
RB,72,229,4.58,33.0,18,118.0,6.88,4.22,4
OG,75,317,5.09,29.0,35,98.0,8.13,4.83,3
RB,69,174,4.39,32.0,8,124.0,6.81,4.1,4
CB,69,192,4.52,37.0,19,125.0,6.96,4.18,6
QB,78,248,4.61,35.5,21,118.0,7.05,4.18,4
DT,75,304,5.03,29.0,28,112.0,7.83,4.76,3
OLB,75,234,4.67,37.5,22,120.0,6.89,3.96,5
OT,77,315,5.16,28.0,25,108.0,7.92,4.71,3
DT,75,284,4.99,29.5,18,110.0,7.57,4.57,8
OG,75,313,5.31,29.0,30,102.0,7.55,4.47,5
QB,77,235,4.95,29.0,20,108.0,7.25,4.43,8
S,72,199,4.47,34.0,25,117.0,6.9,4.07,4
CB,69,189,4.38,39.0,15,128.0,6.69,4.0,1
WR,76,195,4.46,32.0,8,115.0,7.19,4.35,8
WR,73,211,4.43,34.0,16,126.0,6.95,4.34,1
TE,78,252,4.58,36.5,17,123.0,7.29,4.44,4
QB,75,218,5.0,28.0,18,100.0,7.07,4.25,6
RB,69,225,4.56,33.5,16,120.0,7.23,4.34,3
DE,75,267,4.9,29.0,19,110.0,7.3,4.67,8
CB,71,186,4.63,36.0,15,121.0,6.98,4.27,7
RB,69,204,4.57,32.0,23,114.0,7.05,4.2,4
RB,71,230,4.56,38.0,19,129.0,7.27,4.06,4
RB,71,222,4.45,35.5,16,121.0,7.37,4.25,8
ILB,73,246,4.66,30.5,25,120.0,7.11,4.07,5
WR,69,202,4.43,37.5,10,123.0,7.0,4.21,8
DE,77,266,4.97,34.0,31,113.0,7.37,4.47,8
OG,78,315,5.48,28.5,22,103.0,7.81,4.86,5
OLB,76,235,4.76,33.0,20,116.0,6.99,4.25,6
RB,69,205,4.6,42.5,24,130.0,6.79,3.95,2
RB,72,221,4.57,39.0,19,121.0,7.1,4.1,5
OLB,73,227,4.55,36.0,24,121.0,7.14,4.2,4
WR,68,180,4.43,34.0,13,121.0,6.64,4.07,7
RB,72,221,4.53,35.5,11,121.0,6.96,4.28,4
S,72,218,4.56,35.5,18,122.0,7.09,4.03,5
DE,78,294,4.97,30.0,25,111.0,7.2,4.19,3
ILB,75,243,4.56,37.0,23,122.0,7.07,4.03,1
DE,79,292,5.06,34.0,24,117.0,7.57,4.53,1
RB,70,212,4.53,36.5,17,118.0,7.13,4.27,5
OLB,75,246,4.53,41.0,35,130.0,6.91,4.15,1
TE,78,252,4.8,33.0,14,116.0,6.85,4.32,4
WR,73,197,4.42,41.5,7,129.0,6.66,4.15,5
QB,74,211,4.81,37.0,17,125.0,7.13,4.2,8
DT,76,318,5.02,31.0,20,101.0,7.5,4.57,4
OG,76,303,5.57,23.5,22,90.0,7.9,4.65,8
QB,72,231,5.03,26.5,19,100.0,7.47,4.62,8
OG,79,301,5.6,25.0,26,103.0,7.91,4.75,8
TE,76,268,5.04,30.5,20,112.0,7.13,4.23,5
QB,76,229,4.72,33.0,19,110.0,7.18,4.37,8
WR,72,205,4.54,37.0,17,120.0,7.04,4.11,7
DT,74,319,5.05,29.5,26,98.0,7.84,4.59,1
RB,71,224,4.62,34.5,19,117.0,6.86,4.15,8
OG,80,355,5.21,23.5,20,97.0,8.23,4.78,7
FB,71,242,4.65,33.0,25,115.0,7.2,4.34,5
QB,74,218,4.94,29.5,18,104.0,7.17,4.45,8
CB,72,196,4.51,40.0,17,121.0,7.05,4.07,3
RB,67,186,4.57,36.0,15,114.0,6.9,4.15,8
DE,75,267,4.79,34.5,27,114.0,7.17,4.25,6
TE,75,244,4.87,33.1,28,115.43,7.62,4.7,7
DE,75,271,4.79,38.5,19,118.0,7.08,4.05,2
WR,70,195,4.51,33.0,10,113.0,6.97,4.26,6
OT,77,277,4.98,32.0,23,108.0,7.52,4.48,8
OT,77,309,5.14,32.5,22,111.0,7.68,4.54,4
WR,73,212,4.43,41.0,23,131.0,6.98,4.06,3
RB,71,229,4.81,38.5,17,121.0,7.21,4.34,5
OT,76,310,5.19,30.0,23,101.0,8.09,4.79,8
CB,71,185,4.53,37.5,20,124.0,6.61,3.98,8
CB,73,203,4.48,36.0,17,124.0,6.77,4.27,2
S,72,228,4.53,35.0,19,120.0,7.38,4.33,2
OT,76,305,5.1,27.0,21,108.0,7.7,4.63,8
WR,74,213,4.35,45.0,18,139.0,7.06,4.3,3
WR,73,211,4.42,33.0,17,120.0,6.71,3.98,1
DT,75,293,4.86,29.0,29,110.0,7.23,4.37,3
CB,73,191,4.36,38.0,15,129.0,7.05,4.07,8
DE,77,299,5.01,33.0,25,110.0,7.64,4.65,8
OT,79,301,5.26,32.5,26,107.0,8.07,4.6,8
RB,72,217,4.62,40.0,15,125.0,7.15,4.25,8
WR,68,185,4.56,37.0,10,115.0,7.17,4.32,4
WR,73,201,4.62,37.0,13,122.0,6.94,4.19,8
CB,71,193,4.38,41.5,12,129.0,6.94,4.14,2
WR,75,220,4.57,35.5,16,115.0,7.25,4.12,8
OLB,72,225,4.95,29.0,16,107.0,7.38,4.37,8
DT,77,320,5.07,33.0,27,103.0,7.91,4.47,3
WR,74,216,4.49,36.5,23,124.0,6.86,4.18,6
RB,69,217,4.61,34.0,17,116.0,7.0,4.18,4
WR,73,196,4.51,32.5,16,119.0,7.14,4.28,8
DT,74,316,5.18,33.0,32,105.0,7.53,4.46,5
ILB,72,235,4.93,28.0,21,109.0,7.24,4.49,3
OLB,75,260,4.74,29.5,19,100.0,7.56,4.53,7
CB,69,196,4.56,35.5,17,113.0,7.22,4.15,6
WR,72,195,4.46,35.0,16,115.0,7.03,4.32,5
C,75,296,5.31,27.5,23,107.0,8.14,4.7,8
OT,78,313,5.31,32.0,17,101.0,7.84,4.77,4
WR,70,185,4.33,37.0,13,122.0,6.7,4.11,1
CB,70,182,4.5,33.5,9,115.0,7.2,4.26,5
OG,76,304,5.25,29.0,28,99.0,7.99,4.75,4
S,73,208,4.65,39.5,17,119.0,7.09,4.33,8
RB,68,218,4.58,34.0,26,120.0,7.19,4.31,8
RB,69,220,4.8,35.5,16,117.0,7.63,4.5,8
OLB,75,255,4.77,34.0,27,120.0,7.1,4.25,5
C,77,313,5.15,30.5,30,112.0,7.48,4.63,1
S,75,208,4.56,31.0,17,117.0,7.09,4.26,8
QB,73,223,4.63,32.5,18,118.0,6.95,4.1,8
OG,76,323,5.33,26.5,28,97.0,7.86,4.74,4
C,76,318,5.25,24.0,20,99.0,7.82,4.76,8
OT,78,306,5.01,32.5,25,106.62,7.25,4.33,2
DE,74,266,4.93,36.5,28,121.0,7.34,4.4,4
OLB,75,261,4.6,32.5,19,112.0,7.4,4.32,1
FB,71,254,4.94,33.5,23,114.0,7.56,4.4,4
OLB,77,238,4.73,34.5,18,118.0,6.83,4.15,8
WR,76,232,4.7,38.5,17,122.0,7.12,4.32,2
CB,70,180,4.44,34.5,14,123.0,7.07,4.2,6
C,74,306,5.5,27.0,29,96.0,7.66,4.58,6
S,74,218,4.55,37.0,22,120.0,7.21,4.27,4
OT,78,305,5.04,33.5,24,113.0,7.72,4.56,7
CB,72,179,4.64,34.0,14,123.0,6.97,4.26,8
OG,76,307,5.2,29.5,31,113.0,7.56,4.58,4
CB,69,176,4.46,33.5,15,120.0,6.81,4.2,2
RB,73,215,4.52,35.0,19,126.0,7.04,4.07,1
CB,70,200,4.44,33.0,21,116.0,7.0,4.33,4
OT,77,314,5.16,29.5,21,106.0,8.0,4.7,3
WR,77,237,4.49,33.5,13,119.0,6.89,4.45,2
WR,71,182,4.53,36.5,15,122.0,6.88,4.12,5
DE,77,235,4.64,36.5,24,125.0,7.12,4.33,2
OLB,75,262,4.81,37.0,20,117.0,7.24,4.38,3
S,73,202,4.62,33.5,12,108.0,7.18,4.41,8
DE,77,246,4.72,36.0,22,121.0,7.28,4.28,6
S,72,195,4.81,32.0,16,110.0,7.12,4.2,8
ILB,73,234,4.6,35.0,26,117.0,7.15,4.36,7
WR,72,198,4.6,41.0,16,132.0,6.86,4.15,8
WR,70,192,4.56,36.5,11,114.0,6.63,4.21,4
OLB,75,247,4.6,35.0,21,123.0,7.07,4.16,3
WR,73,191,4.64,32.0,13,108.0,7.15,4.36,8
OG,76,330,5.19,29.5,26,102.0,7.51,4.62,5
RB,67,199,4.8,33.0,16,113.0,7.2,4.38,8
OT,79,321,5.46,28.5,16,96.0,8.28,4.87,2
RB,70,198,4.63,30.5,19,116.0,7.19,4.4,8
ILB,72,231,4.59,33.5,19,120.0,6.68,4.0,5
ILB,73,244,4.83,32.0,23,111.0,7.35,4.27,6
OLB,73,236,4.68,38.0,20,124.0,6.78,4.15,3
CB,70,180,4.55,32.5,14,120.0,6.81,4.21,8
RB,72,226,4.83,27.0,19,111.0,7.17,4.4,7
OLB,74,250,4.68,33.5,21,125.0,7.31,4.65,8
OLB,72,237,4.68,33.1,31,114.55,6.99,4.15,8
OT,77,307,5.12,31.0,26,104.0,7.87,4.64,1
QB,75,226,4.63,36.0,19,120.0,6.93,3.98,5
DE,75,275,4.88,31.0,16,111.0,7.39,4.58,7
FB,72,247,5.02,31.5,30,110.0,7.24,4.33,7
TE,79,261,4.83,37.5,26,121.0,7.53,4.5,5
DT,73,304,5.06,31.0,30,112.0,7.37,4.56,5
S,70,200,4.57,33.0,21,109.0,6.95,4.4,6
S,73,198,4.72,33.5,15,116.0,7.18,4.15,8
RB,70,215,4.7,36.5,26,120.0,7.09,4.13,8
RB,73,224,4.5,41.5,25,127.0,6.82,4.27,3
CB,72,188,4.52,41.5,15,130.0,6.79,3.89,1
CB,73,199,4.43,44.5,16,147.0,6.78,3.94,1
WR,70,182,4.63,32.5,8,119.0,6.91,4.19,8
RB,74,231,4.61,31.5,20,112.0,7.16,4.2,3
ILB,75,245,4.95,32.0,19,115.0,7.25,4.33,8
DE,75,279,4.76,32.5,32,120.0,7.44,4.55,2
ILB,72,232,4.61,38.0,19,124.0,7.21,4.35,2
RB,72,208,4.42,34.5,17,118.0,7.22,4.32,4
WR,76,214,4.58,33.5,16,119.0,7.11,4.28,8
WR,74,192,4.61,36.0,10,114.0,6.92,4.13,5
WR,70,182,4.4,35.5,15,121.0,6.89,4.07,3
WR,72,192,4.51,34.0,12,120.0,6.98,4.27,8
DT,76,314,4.99,26.5,30,106.0,7.3,4.44,8
QB,76,248,4.99,31.5,21,113.0,7.3,4.51,8
WR,72,211,4.4,34.0,17,118.0,7.51,4.5,8
RB,68,213,4.62,37.0,22,115.0,7.52,4.37,8
CB,71,201,4.44,38.0,17,130.0,6.83,4.07,3
QB,78,229,5.14,31.0,19,105.0,7.29,4.39,3
QB,76,222,4.52,36.0,18,121.0,6.87,4.11,1
S,73,203,4.58,33.5,16,114.0,7.0,4.18,8
OG,76,307,4.98,30.5,30,108.0,7.33,4.47,2
CB,73,207,4.54,37.5,12,124.0,6.96,4.15,8
OG,77,309,5.52,17.5,26,84.0,8.19,5.12,8
OLB,76,259,4.85,32.0,23,112.0,7.47,4.58,3
WR,74,224,4.67,35.5,19,117.0,6.93,4.13,4
DT,75,313,5.54,22.5,27,97.0,8.2,5.01,8
WR,72,210,4.41,38.0,16,122.0,6.96,4.08,7
CB,69,195,4.51,36.0,17,130.0,6.8,3.82,5
DT,77,338,5.21,32.0,24,109.0,8.16,5.07,8
S,71,195,4.63,33.0,19,112.0,7.01,4.26,8
ILB,76,246,4.66,40.5,16,121.0,7.21,4.27,2
OT,77,307,5.51,25.0,26,97.0,7.91,4.87,8
OG,74,303,5.33,27.0,29,104.0,8.2,4.75,3
WR,72,221,4.55,40.5,18,121.0,6.97,4.21,3
OG,77,305,5.14,31.0,36,112.0,7.6,4.5,2
WR,72,215,4.54,32.5,18,121.0,7.07,4.25,5
RB,69,198,4.61,29.0,11,109.0,7.01,4.4,7
OG,77,326,5.44,27.5,28,94.0,8.1,4.91,5
WR,70,156,4.28,36.0,12,127.0,7.02,4.15,5
CB,70,197,4.49,34.5,19,115.0,6.88,4.07,3
DT,74,307,5.02,34.0,26,114.0,7.67,4.69,6
TE,75,252,4.93,30.5,21,110.0,7.4,4.5,6
DE,75,267,4.62,39.0,25,127.0,7.36,4.19,3
DE,75,250,4.8,31.5,21,115.0,7.28,4.43,2
DT,77,323,5.16,28.0,28,100.0,8.26,4.9,8
WR,75,209,4.45,36.5,17,125.0,6.96,4.22,1
DT,73,308,5.38,29.0,34,103.0,7.81,4.7,5
OT,79,313,5.18,31.0,27,105.0,8.01,4.62,1
ILB,71,236,4.78,32.0,27,113.0,7.27,4.37,2
CB,72,191,4.61,32.5,7,119.0,6.8,4.0,8
CB,72,197,4.53,37.5,17,121.0,7.08,4.08,1
QB,75,230,4.87,34.0,19,121.0,6.91,4.13,4
DT,77,329,5.17,30.0,28,105.0,7.88,4.68,2
DT,73,298,5.0,31.0,26,107.0,8.0,4.65,6
OT,77,307,5.09,31.0,25,113.0,7.9,4.66,4
OG,77,335,5.32,26.5,26,95.0,8.09,4.89,3
S,74,208,4.6,35.0,11,125.0,7.12,4.23,8
TE,74,251,4.58,38.0,17,118.0,7.25,4.37,5
ILB,72,240,4.78,31.0,19,110.0,7.07,4.39,7
S,71,196,4.46,38.0,14,120.0,6.83,4.07,1
RB,69,215,4.65,35.5,15,116.0,7.15,4.29,8
S,71,211,4.65,32.0,13,111.0,6.74,4.22,2
DT,75,283,5.16,32.5,24,106.0,7.57,4.41,8
OLB,75,245,4.61,37.0,20,121.0,7.49,4.38,7
RB,68,217,4.7,32.0,21,113.0,7.19,4.31,6
CB,71,195,4.57,36.5,14,122.0,7.1,4.28,2
CB,73,205,4.45,39.0,19,125.0,6.7,3.97,2
WR,72,218,4.68,27.5,17,110.0,7.35,4.58,8
DE,76,269,4.75,32.5,25,119.0,7.25,4.47,5
OLB,74,240,4.65,34.5,20,120.0,7.11,4.2,4
OT,78,311,5.36,29.0,23,97.0,7.54,4.58,2
S,74,209,4.56,32.5,17,123.0,7.04,4.22,4
TE,75,248,4.65,36.0,21,119.0,7.29,4.49,8
WR,72,204,4.62,33.0,15,121.0,7.08,4.11,8
CB,72,201,4.44,37.5,26,130.0,7.01,4.12,4
DT,74,339,5.64,30.5,34,95.0,7.99,4.65,1
OT,76,315,5.39,29.0,17,94.0,8.04,4.7,7
TE,77,245,4.84,33.0,20,114.0,7.5,4.6,8
DT,76,321,5.12,29.5,35,105.0,7.92,4.76,7
WR,72,196,4.42,39.0,10,122.0,6.92,4.15,2
CB,70,187,4.37,36.0,18,124.0,6.96,4.26,3
OT,78,338,5.27,32.0,26,109.0,7.95,4.79,2
DE,77,271,4.74,34.0,24,121.0,7.07,4.28,2
CB,72,195,4.6,36.5,15,124.0,6.97,3.96,5
DE,76,274,4.83,29.0,23,113.0,7.42,4.66,4
ILB,72,236,4.81,35.0,25,120.0,7.66,4.37,5
DT,73,304,5.19,30.0,29,106.0,7.78,4.71,8
OLB,74,249,4.91,30.5,20,112.0,7.3,4.41,8
OLB,72,228,4.64,33.5,19,117.0,6.99,4.08,1
OT,77,324,5.35,29.0,29,97.0,7.84,4.92,6
TE,78,263,4.98,30.5,19,110.0,7.46,4.54,8
OG,75,323,5.33,31.5,25,103.0,8.17,4.87,1
DE,79,269,4.91,32.5,24,117.0,7.32,4.48,8
DT,73,290,4.96,32.0,25,105.0,7.4,4.3,8
OLB,74,246,4.57,42.5,26,132.0,7.28,4.4,5
OLB,77,251,4.83,36.5,21,121.0,7.59,4.37,6
DE,75,247,4.81,37.5,14,109.0,7.07,4.26,8
TE,76,251,4.79,35.0,20,120.0,7.32,4.57,3
WR,78,238,4.46,37.0,12,125.0,7.07,4.25,6
DT,77,319,5.25,27.0,25,103.0,7.91,4.78,6
OLB,76,247,4.99,32.5,17,110.0,7.2,4.31,8
CB,72,186,4.31,38.0,19,122.0,7.06,4.39,1
WR,71,193,4.44,34.5,16,118.0,6.97,4.18,8
